id,comment_text,task_1,task_2,task_3
1129486821099024384,oh gr ne wollen ein neues kdf auto gr ne idioten ,NOT,NONE,hasoc_2020_de_1459
1132581785462812672,oupsi meine gr ne amp linke kommen nicht in frage sorry ,NOT,NONE,hasoc_2020_de_1032
1123852520290435072,weil feige nazis nicht wie nazis aussehen wollen ,NOT,NONE,hasoc_2020_de_3216
1134394798536892416,rt wo sind die kinder auf der afd demo strom alle bei den nazis halt maul habeck halt einfach mal dein ,HOF,NONE,hasoc_2020_de_8
1126359820683100160,rt buntland buntland ber alles retten wir die ganze welt ,NOT,NONE,hasoc_2020_de_3495
1133064612759384064,rt am deutschen wesen soll die welt genesen der deutsche weltrettungswahn ist wieder da nur tr gt er diesmal keinen kaise ,NOT,NONE,hasoc_2020_de_1353
1128361288017547264,die nazis meinten auch sich zu herren ber das leben anderer aufschwingen zu nnen ,NOT,NONE,hasoc_2020_de_2588
1131976870331920392,genmedienverdrossen durch merkel bleibt bestehen ,NOT,NONE,hasoc_2020_de_1162
1132319431755911168,rt so fickst du jede in den arsch ,HOF,PRFN,hasoc_2020_de_3059
1132765814753566720,rt befremdlich ard amp zdf i am nationalen sundayforfuture dauerjubelmodus bei den gr nen reminder es ist eine europawah ,NOT,NONE,hasoc_2020_de_1688
1129058364586119168,rt gabriel stop the hate also gabriel ,NOT,NONE,hasoc_2020_de_3359
1127086529980129280,rt sie zerst rt unser land ihre opfer sind vor allem unsere frauen ,NOT,OFFN,hasoc_2020_de_3122
1132386582533746689,rt ausgerechnet schulz will wieder zur ck kommen er verkauft sich an jedem volksverr ter terklasse helmut schmitt ,NOT,NONE,hasoc_2020_de_2570
1129763406096019458,rt der erste nazi ist ber seine kriminelle energie geflogen strache tritt von allen mtern zur ck immerhin nnte man ,NOT,NONE,hasoc_2020_de_1338
1126356515579932672,rt die gr ne khmer chte klimaleugner am liebsten es gibt halt keine frei meinung bei den klimafaschisten nogr ne h ,HOF,HATE,hasoc_2020_de_597
1130170098415755264,okay kurzes update aus den gomd tresoren 3x wm35 bekommen rey gable sheamus alle 3 single tbg pack ciampa ,NOT,NONE,hasoc_2020_de_1065
1134233372350271488,eyo ich ficke deine mutter du hurensohn ,HOF,PRFN,hasoc_2020_de_3358
1132024077223378946,h 303 sie haben eine echt schr ge welt und geschichtsansicht man ,NOT,NONE,hasoc_2020_de_1314
1123651940255137797,1 es gibt links autonome parteien in deutschland 2 diese linken extremisten verschwinden nicht wenn ,NOT,NONE,hasoc_2020_de_2720
1123551637707079681,rt auch ist gegen die nazis vom dritten weg nach plauen gekommen erstermai pl0105 ,NOT,NONE,hasoc_2020_de_1704
1129045060228669443,stra enbahn gt you bahn ,NOT,NONE,hasoc_2020_de_1905
1128434331830116358,ich hasse minecraft warum spiel ich den schei noch ,NOT,NONE,hasoc_2020_de_447
1134371184584331264,rt auch nner brauchen ab und an einen sinnbildlichen tritt in den arsch und nachher einen beherzten griff an selbigen ,NOT,NONE,hasoc_2020_de_2970
1133418184218992640,rt deutsche dolores umbridge ,NOT,NONE,hasoc_2020_de_1628
1133137132275621890,rt ich bin nicht unvern nftig oder gar dumm ich bin kein linker ich bin kein erstw hler und kein betonkopf ich bin froh ,HOF,NONE,hasoc_2020_de_3259
1127180696311746560,so kann man seine linke verbl dung auch erkl ren ,HOF,HATE,hasoc_2020_de_1798
1130143389096251393,ich kann aus hirn ciabatta machen ,NOT,NONE,hasoc_2020_de_1964
1134639452268171264,rt deutsche rapper und ihr publikum ,NOT,NONE,hasoc_2020_de_2747
1123996615591759875,rt mein jeansarsch dr ckt dein hirn zu brei kontaktiere mich amp lass dich geil von mir abmelken ,HOF,PRFN,hasoc_2020_de_1258
1133020635481989120,schei echt schei ,HOF,PRFN,hasoc_2020_de_1403
1133715547777052672,bei dokus ist da zdf schon besser aufgestellt ,NOT,NONE,hasoc_2020_de_531
1134149779884269568,pro7 ist ein privatsender ,NOT,NONE,hasoc_2020_de_2740
1132328856327794689,rt ein rt ein du hurensohn ganz einfach ,NOT,NONE,hasoc_2020_de_919
1131290585736896519,soll ich dir in den arsch ficken ,HOF,OFFN,hasoc_2020_de_2852
1124383762433884161,scheisse ,NOT,PRFN,hasoc_2020_de_600
1127526604744351746,willkommen zur ck aus der kurzen babypause frau ,NOT,NONE,hasoc_2020_de_1419
1133102185322090497,rt kann ich meinen rundfunkbeitrag als parteispende steuerlich absetzen gr ne europawahl2019 ,NOT,NONE,hasoc_2020_de_1139
1128980245674119173,rt bei manchen wahlplakaten ist die scheisse schon drauf fckafd ,NOT,NONE,hasoc_2020_de_3115
1134489304590364674,rt auftritt in harvard merkel ist vollendet sie ist reif ,NOT,NONE,hasoc_2020_de_657
1130347865581207552,ich kann keine argumente entgegenbringen halt deine fresse du scheiss weisser gt ,HOF,OFFN,hasoc_2020_de_2245
1124777091692580864,also jetzt halt fr her nicht ,NOT,NONE,hasoc_2020_de_1333
1132747376576335873,schei freak ,HOF,OFFN,hasoc_2020_de_1232
1133116047517736960,hab ihn geblockt der arsch ,HOF,PRFN,hasoc_2020_de_2785
1126166937220911105,rt es gibt also doch noch politiker die sich ein bad in der volksmenge trauen fr merkel wagt ja keine ffentliche auftrit ,NOT,NONE,hasoc_2020_de_2550
1129320458262859778,rt auch wenn linken antifa nazis ihre hakenkreuz schmierereien hinterlassen wird das den rechten zu ,NOT,NONE,hasoc_2020_de_1376
1128401318475960320,haltet ihr uns wirklich so dumm oder seid ihr es ,NOT,NONE,hasoc_2020_de_3167
1133451923196141568,rt schei rre ,NOT,NONE,hasoc_2020_de_461
1131560623425359873,und nen geilen arsch haben ,HOF,NONE,hasoc_2020_de_712
1134380294629396480,du bist so ekelhaft sch dich einfach victim shaming ist unter aller sau genauso wie dein niveau ,HOF,OFFN,hasoc_2020_de_1366
1125852104390840321,also ich werd net vom karma gefickt liegt evt daran das ich kein arsch bin aber wiederrum vom leben ,HOF,PRFN,hasoc_2020_de_2252
1125380828190707717,gibt es bei euch auch so einen gr nen wahnsinn ,NOT,NONE,hasoc_2020_de_1591
1132722537908133891,rt liberale in vor den gr nen ,NOT,NONE,hasoc_2020_de_2768
1132718628829368323,rt die meisten sehen mich als p ppchen und sind dann berrascht dass das p ppchen ihnen ordentlich den arsch versohlen ,NOT,PRFN,hasoc_2020_de_2779
1133075031393800192,rt man hlt zum protest keine nazis man hlt zum protest keine nazis man hlt zum protest keine nazis man hlt zum prote ,NOT,NONE,hasoc_2020_de_479
1132141001873739778,rt die sed ist zur ck ,NOT,NONE,hasoc_2020_de_572
1131879596067041282,nein macht es bei akademikern und facharbeitern nicht besser die fachkr ,NOT,NONE,hasoc_2020_de_1201
1125413468272775168,rt was kurz meldet sich echt zu wort weil die sp nicht wollte dass auf ihrer eigenen veranstaltung der gabalier gespiel ,NOT,NONE,hasoc_2020_de_1694
1127326314158075904,rt cdu wahlparty 2013 merkel entrei generalsekret gr he die deutschland fahne und entsorgt sie von der hne von da ,NOT,NONE,hasoc_2020_de_931
1133787161311010822,rt du bist so lieb ja schei erziehung tears of joy ,NOT,NONE,hasoc_2020_de_2860
1132941455432065025,hat heute i am linken halswirbel auuuaaa es will das unreine nervenwasser bei mir sein ,NOT,NONE,hasoc_2020_de_1091
1129083522029953024,wenn das kind es freiwillig tut diktiert der islam berhaupt nichts dann ist es mlic ,NOT,NONE,hasoc_2020_de_2964
1128272830150451200,rt i am grunde zeigt verena bahlsen nur wie weit die verbrechen der nazis die junge generation schon entfernt sind da wird ,NOT,NONE,hasoc_2020_de_1207
1124373675141210114,auch wenn seine idee vom gr nen stadion damals nicht umsetzbar war hab ich eher die nicht mehr zu ki ,NOT,NONE,hasoc_2020_de_1115
1125136338016198657,und du bist wie die pest am arsch ,HOF,OFFN,hasoc_2020_de_2166
1126233769269243904,hurensohn soll an aids sterben hab den lappen immer schon gehasst ,HOF,OFFN,hasoc_2020_de_778
1126164672309288963,leute h rt endlich auf mich hintergehen zu wollen eines tages komm ich euch immer auf die schliche dumm dass mi ,NOT,NONE,hasoc_2020_de_2682
1131504281335549952,rt der eiffelturm ist einfach wundersch smiling with smiling eyes ,NOT,NONE,hasoc_2020_de_2596
1123678884464082945,rt he linke pssst hier sind mal echte nazis an denen ihr euch abarbeiten nnt nur so als tipp ,NOT,NONE,hasoc_2020_de_1971
1129503728351010817,rt unsere heimat wird missbraucht und vergewaltigt die gr te strafe ist tatenlos zuzusehen ,NOT,NONE,hasoc_2020_de_3092
1123675524860186625,suarez verdient millionen der soll sich mal die z hne machen lassen der unsportliche hurensohn ,HOF,OFFN,hasoc_2020_de_76
1128696962352439296,jetzt wird mein tzchen richtig fertig gemacht erst bekomme ich einen plug in meinen arsch und anschlie end noc ,HOF,PRFN,hasoc_2020_de_13
1123826075195383808,der typ ist nicht normal dumme aussagen wer islam scheisze findet ist ein rassist un ,NOT,NONE,hasoc_2020_de_155
1132249802119499776,sind das die neuen tapeten ,NOT,NONE,hasoc_2020_de_2639
1133699382925287424,dann zieh doch nur mal so versuchsweise den kopf aus dem arsch wie man so h rt wirkt das wahre wunder ,HOF,PRFN,hasoc_2020_de_2320
1133412450596982784,halt die fresse ,HOF,PRFN,hasoc_2020_de_2693
1126785055983120384,arsch ,NOT,PRFN,hasoc_2020_de_2326
1124277273249701888,einfach kein yuna fan ,NOT,NONE,hasoc_2020_de_3375
1132630334514896896,finde solch beeinflussenden aktionen einfach nur mlich ,HOF,NONE,hasoc_2020_de_2248
1133425054468005888,rt swimswamnews deutsche jahrgangsmeisterschaften tobehn mit bestzeit 1 bei junioren in europa ,NOT,NONE,hasoc_2020_de_1795
1130186149987782658,dein mic is nicht mal schei h rt sich genau so an wie auf ts ,NOT,NONE,hasoc_2020_de_2338
1128084422027296768,eieiei ich wiederhole mich nur ungerne aber wie gesagt dumm wie schei ,HOF,PRFN,hasoc_2020_de_2951
1126137472252039169,rt ich chte 1000 polizisten und eine polizeiwache auf einem nazi konzert sehen gibts nicht sind keine linken sondern ,NOT,NONE,hasoc_2020_de_1991
1130042134382501891,rt war salty er und elli haben mich abgefuckt gt ,HOF,NONE,hasoc_2020_de_513
1134116758103756801,das ist so mystisch einfach ,NOT,NONE,hasoc_2020_de_1834
1130024061134884864,rt die gr nen fordern besondere p sse klimafl chtlinge aber gibt es sie berhaupt eine begriffskl rung ,NOT,NONE,hasoc_2020_de_1727
1131535877027618816,porno deutsch mallorca nackter sexy arsch meine frau ficken nackte frauenkrper bilder ,NOT,NONE,hasoc_2020_de_2464
1125830507890188290,rt ey ihr mathegenies ein kind in der familie braucht hilfe und wir sind zu dumm in mathe und haben kein gtr kann das jemand ,NOT,NONE,hasoc_2020_de_11
1127512205728133121,will diesen anzug aber einfach 160 yoooo ,NOT,NONE,hasoc_2020_de_2385
1133759508256350208,ihr h rt europech beide an wie kleine kinder also maul jetzt ,NOT,PRFN,hasoc_2020_de_1613
1125412453255401474,deutsche telekom hat probleme seit 04 20 nachm cet rt hat auch probleme telekomdown ,NOT,NONE,hasoc_2020_de_2342
1132377304762671104,deutsche transe video deutsche porno brutal penisbilder kostenlos gb schlampe 3some ,HOF,PRFN,hasoc_2020_de_2304
1124387906423074816,man h rt nur das leise schnurpsen des popcorns ,NOT,NONE,hasoc_2020_de_3025
1129378008291315712,rt alman logik kruzifix in der amtsstube kultursymbol dchen mit kopftuch politischer islam ,NOT,NONE,hasoc_2020_de_458
1131244217727160321,eigentlich schon arg wenn es beunruhigend ist wenn man nichts von ihm h rt ,NOT,NONE,hasoc_2020_de_2685
1126146561292029953,armseliges nazi liebendes geschmei aber das war ja schon 1938 so und am ende wollte man von nichts gew ,NOT,NONE,hasoc_2020_de_3445
1127273839237398534,das kopftuch ist zu einem symbol einem synonym eine ckw rtsgewandte religion ideologie geworde ,HOF,HATE,hasoc_2020_de_1007
1125759112459853825,rt ber die rattenlinie flohen viele nazis nach damerika vor allem nach argentinien juan alberto schulz hat seine fam ,NOT,NONE,hasoc_2020_de_2435
1123990982641508353,rt blowjob auf dem friedhof gt ,HOF,PRFN,hasoc_2020_de_33
1134698944267804672,rt interview zum politischen islam in deuropetschland kopftuch in der grundschule ist zeichen einer indoktrination ,NOT,NONE,hasoc_2020_de_1364
1128712632301707265,wenn was ist meld dich einfach ,NOT,NONE,hasoc_2020_de_2344
1130227547780861952,rt geh rt der islam zu deutschland das fragte der in einer ted telefonumfrage es riefen ber 15 000 zuschau ,NOT,NONE,hasoc_2020_de_2961
1134003377682210816,jezus ist auferstanden tears of joy h rt auf ihn ,NOT,NONE,hasoc_2020_de_3502
1127659694212964353,rt deutsche nike ,NOT,NONE,hasoc_2020_de_252
1126204274910924801,aso stimmt ja meine fresse kopf ist aus wenn man gerade erst aufgestanden ist hahahahaha ,NOT,NONE,hasoc_2020_de_212
1130330194970124292,rt nazis i am tv die mit den nazis aus sterreich sympathisieren muss eine demokratie so viel nationalsozialismus ertragen ,NOT,NONE,hasoc_2020_de_2667
1132929824601890817,rt die gr nen holzen uralte lder und damit hunderttausende ume ab klimaschutz die hler der gr nen ,NOT,NONE,hasoc_2020_de_1843
1123592339195408386,rt schei diktatur ,NOT,PRFN,hasoc_2020_de_2399
1131310710028406785,ich genehmige mir abends ab und zu mal einen um den kopf zu zu machen runter zu kommen und einfach mal nfe grad ,NOT,NONE,hasoc_2020_de_3385
1130727269763305473,haben doch schulz ,NOT,NONE,hasoc_2020_de_172
1128341486708432897,4 merkel muss weg cdu muss weg ,HOF,NONE,hasoc_2020_de_1648
1126360596616761346,rt dann mach ich das mal euch rapper gzuz behandelt seine ex scheisse betr gt sie auf besoffen mit anderen frauen gg ,NOT,PRFN,hasoc_2020_de_2884
1128592721336242176,smiling with heart eyes moje najlepse sexy hotttt dupe smiling with heart eyes smiling with heart eyes blowing kiss blue heart blue heart blue heart blue heart dankee h nur mein sexy geiler arsch ,HOF,PRFN,hasoc_2020_de_915
1125049331365576709,rt das ist deutsche justitz nur noch afd ,NOT,NONE,hasoc_2020_de_968
1132701679638519808,rt echt jetzt ihr habt das gr ne verr ter und genpack gew hlt wie oft lasst ihr euch noch verschei ern europawahl ,HOF,HATE,hasoc_2020_de_2417
1133659088250916864,frau merkel ,NOT,NONE,hasoc_2020_de_1782
1124649878456500224,ja ich bin fett aber intelligender als du denn ich muss andere nicht beleidigen du st ck schei ,HOF,OFFN,hasoc_2020_de_1548
1134139919062982658,rt bei von linken insbesondere den gr nen positiv besetzten themen wie klimaschutz gleichberechtigung oder kindererzieh ,NOT,NONE,hasoc_2020_de_3181
1124895396218724353,hat hitler hat auch gesagt ,NOT,NONE,hasoc_2020_de_1831
1128503525259063296,rt merkel sieht deutschland als einwanderungs und integrationsland ,NOT,NONE,hasoc_2020_de_2150
1128898943272804352,und dann hrt man schon zusammen zum arbeitsplatz rtl verbindet idioten ,NOT,NONE,hasoc_2020_de_2619
1125106248083550208,viele ist das den arsch ,HOF,PRFN,hasoc_2020_de_2032
1125702254479040519,iphone 5 gt huawei mate9 gt huawei mate20x ,NOT,NONE,hasoc_2020_de_396
1131267512870604800,ich kann es einfach nicht fassen wie deutsch rap noch mehr hurensohn geworden ist seitdem ,HOF,PRFN,hasoc_2020_de_3178
1126128567736307715,geiler schei scuderi ,NOT,PRFN,hasoc_2020_de_1751
1134546728814895104,free dicke frauen deutscher sohn porno porno gratis espol porno khentay rusalochka ,HOF,PRFN,hasoc_2020_de_3397
1133622652336246784,ffchen und dann mal das gesicht reparieren treff mich ja bald mit ,NOT,NONE,hasoc_2020_de_3203
1126768220084424704,denen geht der arsch auf grundeis ,NOT,PRFN,hasoc_2020_de_2845
1128971286615474176,hallo christoph hey ich schw du bist der allerbeste jetzt friss mal deine crunchy nuts und halt die fresse ,HOF,OFFN,hasoc_2020_de_2054
1130212456687656962,rt ich musste es einfach tun ahhh weary wollte schon immer mal ein fanart machen blue heart das original ist bei zu sehe ,NOT,NONE,hasoc_2020_de_2983
1123930517571809282,mathe ist einfach ,NOT,NONE,hasoc_2020_de_3154
1131979881854713858,rt ja blabla jeder herd ist unterschiedlich ja meine g te dann drop halt temperatur in fucking celsius du hurensohn ,HOF,OFFN,hasoc_2020_de_2865
1128766340372795392,rt retweet wenn du meinen arsch liebst blowing kiss ,HOF,PRFN,hasoc_2020_de_1878
1124044506138120192,1 ich werde got erst schauen wenn es kein arsch mehr schauen wird 2 mein penis ist halb so lang wie das doppelte ,HOF,PRFN,hasoc_2020_de_403
1129743625766821890,ich muss kotzen ,NOT,NONE,hasoc_2020_de_1199
1127164028156035073,rt solche fachkr fte brauchen wir hier nicht die moslems leben doch noch in der steinzeit al ,HOF,HATE,hasoc_2020_de_1414
1133786754480316420,29 5 antwerpairport 19 10 grove schendng skeyes belgocontrol rgls gt 3257ft max 1000 ,NOT,NONE,hasoc_2020_de_2146
1133033763649327106,wo kommen denn jetzt pl tzlich die ganzen nazis her hat man die jetzt erst aus russischer kriegsgefange ,NOT,NONE,hasoc_2020_de_264
1133060082915336193,linke indoktrinierung an schulen und unis dauerwerbung der medien die gr nen ,NOT,NONE,hasoc_2020_de_3446
1125012287289425921,rt die hat die bekleidung der sch ler i am linken bild als uniformierung gewertet die bekleidung der nazis rechts h ,NOT,NONE,hasoc_2020_de_2605
1129449173043093505,rt umm nnte das nicht einfach korrektes bayesianisches updating sein ,NOT,NONE,hasoc_2020_de_613
1128056206931546112,sachsen lady du bastard na los du dreccksack stehst doch drauf schau wie er seinen kolben in meinem arsch ,HOF,PRFN,hasoc_2020_de_950
1129759123703308289,schei bayern aller ,HOF,HATE,hasoc_2020_de_3189
1133021679855259648,es ist einfach zu herrlich wie sehr er das streamen mittlerweile hassen muss aber es gibt einfach ,NOT,NONE,hasoc_2020_de_2194
1125869431031201792,nur klopp lfc ist noch scheisse ,NOT,NONE,hasoc_2020_de_499
1133835114797064200,dann halt sch ssi ,NOT,NONE,hasoc_2020_de_72
1128889464141619200,arsch am mittwoch tears of joy und wieder best tigt bekommen dass ich bei der briefwahl alles ,NOT,NONE,hasoc_2020_de_3006
1128375137626144769,rt der linksfaschismus marschiert brandgef hrliche linksextremisten stilisieren sich dummdreist als opfer und linke gesinnung ,NOT,NONE,hasoc_2020_de_2975
1134527355328847873,hahahahaha wir verstehn uns einfach smirking ,NOT,NONE,hasoc_2020_de_1304
1132451640408195072,besch ftige dich doch einfach mal mit was sinnvollem ,NOT,NONE,hasoc_2020_de_199
1123580687439859713,borispalmer geh rt zu den intelligenteren gr nen das kann frau roth nicht ertragen ,NOT,NONE,hasoc_2020_de_1912
1127358824204075020,war halt echt toxisch und ich hab leuten damit echt wehgetan aber idk ,NOT,NONE,hasoc_2020_de_2564
1125135457220743174,ich bin nicht dumm ich bin nur mlich und ich bleibe es ,NOT,NONE,hasoc_2020_de_2041
1134068259391758337,echt amthor moslems nnen die nationalhymne nicht singen die cdu zerst rt sich selbst wir sse ,NOT,NONE,hasoc_2020_de_560
1128558978177339392,rt die schulpflicht ist heilig das muss dieser kulare islam sein von dem man so viel h rt ,NOT,NONE,hasoc_2020_de_688
1132269720844034048,rt 14 52 h rder neumarkt und wo sind jetzt die nazis do2505 nonazisdo nonazis ,NOT,NONE,hasoc_2020_de_1997
1127150228891738112,h hner hof fest steuden 1 deutsche nudelk nigin sandra i mit ihren nudelk nigen ,NOT,NONE,hasoc_2020_de_853
1124643511503151104,sowas von cherlich schei ,HOF,NONE,hasoc_2020_de_2120
1132704934401630208,was ist eigentlich i am moment mit bei los ich hab schon seit tagen nur schwarzbild ab und ,NOT,NONE,hasoc_2020_de_1750
1132685590284165120,naja die konservativen gibt doch jetzt die gr nen ,NOT,NONE,hasoc_2020_de_3494
1130738426599411712,auf alle lle spielen damit macht spass und macht ihren arsch geil meinen schwanz ,HOF,OFFN,hasoc_2020_de_1514
1125495840209031170,ja man hahah was ein schei xd ,NOT,NONE,hasoc_2020_de_961
1129421717133242369,f1 max verstappen nicht mehr mit kopf durch die wand ,NOT,NONE,hasoc_2020_de_558
1132997050927374338,als ob ich so dumm re und eine der spa parteien hlen rde die satirepartei die parte ,NOT,NONE,hasoc_2020_de_3149
1133598929352892417,klar gibt es leute die gen dass sie sowas durch gemacht haben aber das dann auf jeden so umzudenken ist einfach nur schei ,NOT,NONE,hasoc_2020_de_1572
1132704204592693252,wie war das mit dem i am strahl kotzen ,NOT,NONE,hasoc_2020_de_2814
1125470426916970497,rt und hier das orginal ahmad 2 frauen 6 kinder leben in einem haus 5 zimmer 2 der und eine che bezahlt vom job ,HOF,HATE,hasoc_2020_de_170
1128441558603268096,rt ich hasse meine eltern ohne spass diese dummen hurensohne ich bin fucking 14 und die heulen rum wenn ich eine fuxking xanax ,HOF,PRFN,hasoc_2020_de_1317
1129695726836080640,rt deutsche opfer tears of joy tears of joy tears of joy ,HOF,NONE,hasoc_2020_de_1987
1127859208882458625,rt die ganzen frauen und kinder ,NOT,NONE,hasoc_2020_de_2914
1134113226495614976,dachte ich auch grad aki sacht dasselbe aber sammer ist der arsch ,NOT,PRFN,hasoc_2020_de_3492
1131766807013056512,movie deal merida legende der highlands jetzt 5 99 von 11 99 in itunes gt rt ,NOT,NONE,hasoc_2020_de_1506
1131309615289982982,die tonspur zum zeitgeschehen press play gt ,NOT,NONE,hasoc_2020_de_358
1126067737728413696,milfs nylons masturbieren dirtytalk pack ihn aus und wichs mit mir ,HOF,PRFN,hasoc_2020_de_1876
1133112524298248193,rt ich chte das wort kalgewitter als deutsche entsprechung des anglizismus shitstorm etablieren um dieses ziel zu er ,NOT,NONE,hasoc_2020_de_282
1132944760526770178,ach gottchen rassisten und nazis ist doch mittlerweile inflation g hn die gr nen ide ,NOT,NONE,hasoc_2020_de_151
1127607303165837312,ich chte ja keine stereotype malen aber frau zu mann hab dich lieb he i know ich bin einfach eine geile sau ,HOF,PRFN,hasoc_2020_de_188
1132344513668763648,geile rztin deutsche familien orgien pornos deutsche kino porno haarige muschifotos ,HOF,PRFN,hasoc_2020_de_1957
1127533588252065792,gedson fernandes gt gelson fernandes ,NOT,NONE,hasoc_2020_de_1056
1130919029118513152,rt auch der deutsche finanzminister profitiert von der niedrigzinspolitik das stimmt sie wirkt wie eine art ,NOT,NONE,hasoc_2020_de_578
1127544619296796672,sie ssen sich erst ein mal um ihre eigenen linken chaoten mmern ,NOT,NONE,hasoc_2020_de_355
1129442109822570496,rt die tzlichen idioten sind sie linken verteidiger des islam fr her haben die linke ,NOT,NONE,hasoc_2020_de_2486
1124984202225750017,rt den indianern luchste man mit glasperlen und feuerwasser das land ab screaming in fear uns einfach mit worten rassist und humanit ,NOT,NONE,hasoc_2020_de_3117
1132348162734284800,rt deutsche sashimi ,NOT,NONE,hasoc_2020_de_2347
1126889993295679488,rt spektakul rer tiebreak zwischen dominic thiem und roger federer federer hatte schon matchball musste sich aber 11 13 g ,NOT,NONE,hasoc_2020_de_441
1131174483224612864,tu es einfach ,NOT,NONE,hasoc_2020_de_3113
1124071139968475138,ist das nicht sowieso belst der heuchler ,NOT,NONE,hasoc_2020_de_686
1130941900658290689,ich liebe den islam wie halsschmerzen ,HOF,NONE,hasoc_2020_de_1550
1132727264871895041,die paar minuten pack ich noch ,NOT,NONE,hasoc_2020_de_3296
1128693950842384386,rt tierschutz mitgliedsantrag der gr nen ist raus ,NOT,NONE,hasoc_2020_de_2169
1124383422695264256,das grinseschaf i am gr nen gras ,NOT,NONE,hasoc_2020_de_519
1127147284465180673,dumm trifft dumm glaub ich hab selber kp aber ignoriere es auch tbh xd ,HOF,NONE,hasoc_2020_de_1274
1125812761819262976,achsooo deuropetsche ,NOT,NONE,hasoc_2020_de_2024
1126781830571724801,und die politik der politikverdrossenheit ist etwa besser europa ohne merkel war eine politik ,NOT,NONE,hasoc_2020_de_1568
1131563622361182209,alle neuk llner innen die immer noch aufs wohngeld warten berlinpass kann man ab sofort bei vorweisung der ab ,NOT,NONE,hasoc_2020_de_2892
1131571251774984192,nicht jeder reicher ist scheisse ,NOT,NONE,hasoc_2020_de_1718
1123693174474649601,aber echt halt maul ,HOF,OFFN,hasoc_2020_de_698
1132977241233743872,ich chte meinen statik dein weib hat einen fetten arsch und ist fettleibig ich bin gr 36 und chte die auc ,HOF,PRFN,hasoc_2020_de_2873
1132209624868937728,rt dieser typ haut dir i am club auf den arsch und sagt ich hab ein tandem fahrrad smirking was tust du ,HOF,NONE,hasoc_2020_de_1686
1125261105985654784,das hat nichts mit meiner religion zu tun ich faste nicht und lebe nicht nach dem islam ,NOT,NONE,hasoc_2020_de_2223
1131448396424908801,dieser kleine wichtigtuer unter merkel rfen die alles ,NOT,NONE,hasoc_2020_de_2372
1123660727334637571,rt ossi bashing wird die nazis auch nicht verschwinden lassen ,NOT,NONE,hasoc_2020_de_269
1132701889357914112,der deutsche kocht sein chilli mit ketchup ,NOT,NONE,hasoc_2020_de_1894
1131820896778371072,rt nazis sind nazis weil sie nazis sind nicht dumm bl krank irre oder oder oder lasst das ,NOT,NONE,hasoc_2020_de_2123
1130008856757788677,gar nicht unsere politiker sind nur macht und geldgierig das deutsche volk interessiert sie nicht i am geringsten ,NOT,HATE,hasoc_2020_de_802
1126852231968509953,ff tipps gt ,NOT,NONE,hasoc_2020_de_999
1126209744279146501,seriously der anxiety in den arsch zu kicken und einfach zu machen i felt high af ich bin so stolz auf mich selbe ,NOT,PRFN,hasoc_2020_de_3219
1131961976358359041,nwbrs1 ausfall bremen farge ab 21 41 gt bremen vegesack an 21 59 am 24 05 2019 grund betriebliche ,NOT,NONE,hasoc_2020_de_147
1132615490885607424,free sey kostenlose prons joujzz nakte frauen vidios anal free ,HOF,PRFN,hasoc_2020_de_1015
1132742012044742658,das merken die linken spinner wohl erst wenn hier die grenzen die auswanderung dichtgemacht werd ,HOF,NONE,hasoc_2020_de_1088
1132735632512606208,copy paste einfach ,NOT,NONE,hasoc_2020_de_1170
1132286300952944640,zdf gt ard ,NOT,NONE,hasoc_2020_de_3005
1125796823464067072,schei auf die europe ,HOF,NONE,hasoc_2020_de_2804
1125843812239192070,also was der schei idiot an schiri hier pfeift ist echt cherlich egal lets gooo lfc ,HOF,NONE,hasoc_2020_de_2918
1128194971302019073,weil ich es gerade live erlebe ein kurzer sitzplatzknigge i am zug pro arsch nur ein sitzplatz taschen brauchen kei ,NOT,PRFN,hasoc_2020_de_771
1123862037136801793,ws ist das ein spinner ,NOT,NONE,hasoc_2020_de_2945
1124649886832574466,rt merkels migrationspolitik hat schon mehr opfer gefordert als die supergef hrliche kernkraft vor der sie uns gerettet hat ,NOT,NONE,hasoc_2020_de_608
1134203617970466816,rt die deutsche hat einen neuen pr sidenten ,NOT,NONE,hasoc_2020_de_2749
1130006700893888512,manche diskussionsbeitr ge zu strache war halt i am urlaub war halt betrunken war halt bl dsinn haben ja auch eher was theologisches ,NOT,NONE,hasoc_2020_de_1570
1128655052904726529,ich glaube frau merkel erzeugt den gr ten skandal in der geschichte von europa was hier immer mehr zu vorschein ,NOT,NONE,hasoc_2020_de_2381
1126144707401342977,wie sinnvoll re ein kopftuch verbot an schulen alice schwarzer das ist kein kleindungsst ck islam kopftuch ,NOT,NONE,hasoc_2020_de_2193
1126870871455535104,rt man erkennt lgbt leute daran dass sie immer auf dem boden sitzen fakt ,NOT,NONE,hasoc_2020_de_2979
1125867023525924865,krasser schei tears of joy livbar ,NOT,NONE,hasoc_2020_de_806
1131940157593137153,rt neuer clip voll in den arsch auf natalie alba verkauft via cms stars ,HOF,PRFN,hasoc_2020_de_419
1127498544850640896,rt deutsche bahn in merkel deutschland palmer krimigranten ,NOT,NONE,hasoc_2020_de_2774
1124717616461963265,mit dem cken zur wand schafft higgins es mit einem z ntschurie zum decider come on john 147sf ,NOT,NONE,hasoc_2020_de_2313
