id,comment_text,task_1,task_2,task_3
1126874331743707137,acceptable compliments calling me cute tiny pretty etc bad compliments i want to fuck you please be mine do you like my cock baby ,HOF,PRFN,hasoc_2020_en_850
1126985942173147136,dumbass no clue regarding government just daddies pet ,HOF,OFFN,hasoc_2020_en_1609
1126882791659134977,rt conference may 17 19 2019 sheraton universal in los angeles 3 days 20 speakers incredible pan ,NOT,NONE,hasoc_2020_en_3515
1130295436798042113,rt three months ago attempted to throw manuel oliver the father of parkland victim joaquin out of gun violenc ,NOT,NONE,hasoc_2020_en_3389
1123768382535417856,coming in to the tribunal natural and unbothered is whole mood ,NOT,NONE,hasoc_2020_en_2291
1126907286427926531,huh facts not bullshit that would be trump ,HOF,OFFN,hasoc_2020_en_1925
1123515998680666112,rt steve rogers ass america ,HOF,PRFN,hasoc_2020_en_3866
1123818726774714368,rt i want to suck the nut of him ,HOF,PRFN,hasoc_2020_en_4846
1130229309380153346,you are not going to get ruby ,NOT,NONE,hasoc_2020_en_4186
1126913422686400512,if you need to exams for those languages to go to the places you want theres some cool apps to learn ,NOT,NONE,hasoc_2020_en_4917
1123708915689119745,ooo bro you got reply on this go get it get it get it get it follow yo dreams boy ,NOT,NONE,hasoc_2020_en_1482
1123625616832700416,it is my birthday tomorrow come liverpool just give me an early birthday present plzz barliv lfc ynwa ,NOT,NONE,hasoc_2020_en_3205
1130346628261351429,fuck choking i tryna get murdered weary ,HOF,PRFN,hasoc_2020_en_5254
1123805443422396416,god dammit help bitch ,HOF,PRFN,hasoc_2020_en_4942
1127048521209786374,i can not figure out why anyone would trust the loser that lost over billion dollars thebiggestloser ,HOF,OFFN,hasoc_2020_en_2422
1123747348105113602,i fucking hate whitewash fuck you ,HOF,PRFN,hasoc_2020_en_1890
1126771432896131072,rt i don think about my father grandmother or great grandfather as much as mr narendra modi why would anyone holiday ,NOT,NONE,hasoc_2020_en_663
1126928568305348608,rt over 7 billion people in this world and you think i am gonna chase someone who does not even want me hahah that exactly what ,NOT,NONE,hasoc_2020_en_1884
1126884247082610688,rt 2 months today payooo the laughter and punches gone just like that you live in words and in our memo ,NOT,NONE,hasoc_2020_en_3214
1123552921164054529,rt jdnsjsnsnsjsn i finally finished this after few weeks and i am fucking loving it aaaaaaaaaaaaaaaaa umineko plush ,HOF,PRFN,hasoc_2020_en_1446
1130219561847087105,shame about the world ending init ,NOT,NONE,hasoc_2020_en_5304
1130066675275927552,you are welcome ,NOT,NONE,hasoc_2020_en_3251
1123759314471149568,i am so eleldllwlrlwkrkks i fucking love them ,HOF,PRFN,hasoc_2020_en_1789
1126768828254380033,rt we re aware you re strong jungkook no need for this ,NOT,NONE,hasoc_2020_en_2845
1126936612972126208,fuck red vines ,HOF,PRFN,hasoc_2020_en_3146
1123539906209280000,in world full of lies my only truth is you here letter from me to you ,NOT,NONE,hasoc_2020_en_3139
1130309202499526660,i think you are on to something here ,NOT,NONE,hasoc_2020_en_5411
1126742869694341120,rt what i learn from everything is the lesser you know about something the better you dont need to know what people say ,NOT,NONE,hasoc_2020_en_802
1127047179023994880,rt people calling characters 170 cm in height as short my 152cm gremlin ass ,NOT,NONE,hasoc_2020_en_3549
1123630247335776263,rt please do not rt lindsey graham saying trump is fucking idiot on national tv today it will only upset ,HOF,PRFN,hasoc_2020_en_2994
1130205175354990592,bro we ain ever gonna get bragging rights over meelan in cl ,HOF,NONE,hasoc_2020_en_5282
1126839972030554112,your sooo fucking dumass why the pump fortnite is so shit ,HOF,PRFN,hasoc_2020_en_5208
1130157486126841856,ight bruh be downloading ina minute ,NOT,NONE,hasoc_2020_en_2034
1123670214837772290,south carolina folks are being played for fools by this tough ass coward lindsey get rid of him ,HOF,PRFN,hasoc_2020_en_2066
1123792747243216898,imagine being so dumb you actually need sign to tell you not to be bigot ,HOF,PRFN,hasoc_2020_en_4903
1126902228080480256,it almost the weekend plz show me the pets you get to spend it with here mine ,NOT,NONE,hasoc_2020_en_3501
1126949539821359105,rt wow you re fucking snitch ,HOF,OFFN,hasoc_2020_en_2348
1130065513453948929,truly sick ,HOF,NONE,hasoc_2020_en_3247
1123713533630455819,rt you re lying if you re telling me you don know the vegas vlog word for word ,NOT,NONE,hasoc_2020_en_4148
1126764659099308032,damn it tears of joy ,HOF,PRFN,hasoc_2020_en_3957
1123689189881589764,lol i just won 5 bucks i bet my buddy that this moron magat couldn ,HOF,PRFN,hasoc_2020_en_4607
1126974567245910017,rt funny this almost like all this shit about equal rights from transphobes is smokescreen and it mostly about promot ,HOF,PRFN,hasoc_2020_en_1147
1130141514221457410,if you need find me on messenger or snapchat this abortion shit is getting out of my processing power ,HOF,PRFN,hasoc_2020_en_2035
1123516741093556224,fuck everybody ,HOF,OFFN,hasoc_2020_en_5384
1130298909669171201,rt can i just say that you should own up to that shit and fucking admit to ur mistakes and it ll make you better person thanks ,HOF,PRFN,hasoc_2020_en_5263
1123787978344685570,lmfao fuck you ,HOF,PRFN,hasoc_2020_en_4336
1123746635090100225,she could not help but giggled and playfully squirm in his grasp ,NOT,NONE,hasoc_2020_en_1008
1126882141567168512,rt and here is my little monster chase he not into the bikes as much as peyton but he is only 3 so not quite sure yet but ,NOT,NONE,hasoc_2020_en_2116
1123675856205963264,rt sexy doll star bella roze flashing her amazing ass while getting her pussy pounded she mikasa bff so she super happy ,HOF,OFFN,hasoc_2020_en_1799
1123603571570659328,rt cris look at me i am really sick dani skamespa ,NOT,NONE,hasoc_2020_en_3418
1123680365053394945,rt the club owner is asking for community help to get the club where it needs to be so it can open again here the gofundm ,NOT,NONE,hasoc_2020_en_4838
1123783658211565568,rt no one deer i need to get ,NOT,NONE,hasoc_2020_en_343
1123673591260831748,glad i picked comfort food for dinner tonight roasted turkey breast and greens with ham hocks ,HOF,PRFN,hasoc_2020_en_330
1126842195019878400,because it is an au by all means the names can be changed ,NOT,NONE,hasoc_2020_en_4824
1127045715232870400,rt i went to high school with james charles he is sexual predator and sexually assaulted my friend i glad to see his ,HOF,OFFN,hasoc_2020_en_61
1123624840882077696,rt bru this shit weird but look lit tears of joy tears of joy ,HOF,PRFN,hasoc_2020_en_2893
1123716121503334400,i hate my father bruh ,HOF,OFFN,hasoc_2020_en_1914
1123540711545167872,rt happy birthday to our not two days old anymore goth boy thank you for everything you have done you can rest well now ,NOT,NONE,hasoc_2020_en_2064
1126766814984167426,rt if i shed tear for you then bih that means i care about yo ugly ass ,HOF,PRFN,hasoc_2020_en_2108
1130296586032955392,that why i saved my card info on my amazon prime so i dont go through that exactly but that might be even worse ,NOT,NONE,hasoc_2020_en_2230
1123588513989926912,rt dubstep lineups are getting so stacked where the headliner and the smaller names are just as good if not better dont be ,NOT,NONE,hasoc_2020_en_5211
1126992967665946631,after 2 years i get off probation inna month bitch big gas slatt ,HOF,PRFN,hasoc_2020_en_2271
1123713403615436800,rt i been wanting to go do this forever like date or sum lol this shit fun ,HOF,PRFN,hasoc_2020_en_5155
1130152666867232769,young people are becoming conservatives because they have been watching videos of sjws going ape shit ,HOF,PRFN,hasoc_2020_en_4151
1130127580747706368,yall seeing this shit ,HOF,PRFN,hasoc_2020_en_4470
1123616628447383554,she nodded and smiled thousand words through smile people say hans was stubborn foul mean ,HOF,OFFN,hasoc_2020_en_3873
1123758177785458689,rt how the fuck he put my whole jacuzzi in garbage bag ,HOF,PRFN,hasoc_2020_en_3366
1123599972862242817,3 i think ,NOT,NONE,hasoc_2020_en_135
1130181683079241734,rt so white people are scared of muslims till it time to go morocco or turkey for holiday ,NOT,NONE,hasoc_2020_en_814
1123693849757483012,you re only one person vote ,NOT,NONE,hasoc_2020_en_633
1126903851284668419,that so stupid ,NOT,NONE,hasoc_2020_en_2665
1130255918065684481,rt bruh if you wanna cheat or have the urge to fuck other people then just be single you dumb mf tears of joy ,HOF,PRFN,hasoc_2020_en_1244
1123614657086992385,rt out of respect you just don do certain shit ,HOF,PRFN,hasoc_2020_en_2997
1130267565652103168,sorry liberal ladies we love our brash masculine president you had your limp wristed spineless guy for 8 years ,NOT,NONE,hasoc_2020_en_3259
1126934385817735169,rt my grandmother rather than saying i full would say i ve had an elegant sufficiency this became famil ,NOT,NONE,hasoc_2020_en_3735
1123681602373074944,blocked tired of your bullshit ,HOF,PRFN,hasoc_2020_en_5008
1130113303345225728,fine amp you ,NOT,NONE,hasoc_2020_en_542
1123741119555174400,i know i ve used this gif quite bit over the years it one of my favorites never has it been more applicable ,NOT,NONE,hasoc_2020_en_928
1123730742838689792,you ask for basic shit when you re dating to stand out but get tired of the basic shit after 10 years of marriage ,HOF,PRFN,hasoc_2020_en_65
1126885480220332032,if he doesn get what he wants he not going to declare defeat and cancel the 120 billion of public debt owed hi ,NOT,NONE,hasoc_2020_en_949
1126868199700619264,idk why she making it then ,NOT,NONE,hasoc_2020_en_2368
1127068096039141376,thinking about this i hope zendaya gets back on this show now that she not disney and put their asses on blast i ,HOF,PRFN,hasoc_2020_en_4492
1127068892931792896,ill beat it is god damn fucking ass ,HOF,PRFN,hasoc_2020_en_1164
1123770395822313472,rt gaon digital chart weekly 102 dance the night away 6 162 699 839 026 606 total 2 ,NOT,NONE,hasoc_2020_en_3862
1126997753341534208,you re an ignorant clown ,HOF,OFFN,hasoc_2020_en_249
1126924768286916608,rt impeachment of barr by and it is spokesmen at has never been about the conduct of the pr ,NOT,NONE,hasoc_2020_en_1037
1126889380923281410,rt niggas will talk to and fuck anything any size any shape ugly or not don ever feel flattered cuffing might be dif ,HOF,HATE,hasoc_2020_en_3985
1130010287015309312,me as fucking fuck ,HOF,PRFN,hasoc_2020_en_3633
1126811584960126977,rt muslim refugees in sweden this is why we do not want them in united states of america muslims only want to take over usa ,HOF,HATE,hasoc_2020_en_210
1127086018287603714,damn you really did scorpios dust ,HOF,PRFN,hasoc_2020_en_2627
1123778071394488322,itch you too fym ,HOF,PRFN,hasoc_2020_en_1015
1123474735143239680,shao ass in his 5 art is dayum son lmao what ass he has cloth tied around his waist it billowing sligh ,HOF,PRFN,hasoc_2020_en_4944
1130347978831663104,what i have to say about the society grizz deserves to be sam fuck off campbell netflix just snapped it with ,HOF,PRFN,hasoc_2020_en_1207
1123551188878753792,barrresign liar liar you should be fired but the president is weenie and meanie ,HOF,OFFN,hasoc_2020_en_3103
1126932368340717568,rt this james charles shit bitch is sick ,HOF,PRFN,hasoc_2020_en_4904
1123774753708355585,rt did you not fucking tell all stars to get paid ,HOF,PRFN,hasoc_2020_en_4757
1126885966768222208,rt trump is also bit of notorious flouter of constitutional obligations ethics rules and oaths of office oh well ,NOT,NONE,hasoc_2020_en_730
1123529550502203393,2019 dates and prices listed golden gates holiday centre 3 bedrooms 6 berth golden gate holiday centre towyn ,NOT,NONE,hasoc_2020_en_4713
1126968032520052737,suck it rider goranger ,NOT,NONE,hasoc_2020_en_1674
1127003071727357952,rt here an article i wrote for about friend and musician dan pash and how he still making music with less ,NOT,NONE,hasoc_2020_en_2607
1130301145224798217,rt brienne should have been petty and wrote he died protecting the sister he was having sex with dirty ass demthrones ,HOF,PRFN,hasoc_2020_en_753
1130244480181841920,rt you can do all that and even write embarrassingly stupid tweets like this just don kill any humans and everything wil ,NOT,NONE,hasoc_2020_en_3244
1126945886599286784,rt greatest president ever ,NOT,NONE,hasoc_2020_en_4775
1130159717484040192,rt lol shut the fuck up ,HOF,PRFN,hasoc_2020_en_4704
1126869785118158851,rt while gop cut 1 5t in taxes for millionaires amp billionaires amp tried to ban muslims from immigrating to america muslim i ,HOF,HATE,hasoc_2020_en_4498
1126904316852428801,he is tory is not mates with cameron that ben voice is fucking whiney and he i ,HOF,PRFN,hasoc_2020_en_2516
1130242089441214465,fuck sucide and drink beer ,HOF,PRFN,hasoc_2020_en_4459
1123718931712282626,i don think you should call yourself that not even as joke sorry but you re too good for that ,NOT,NONE,hasoc_2020_en_1362
1126984063133409293,humility is strange thing the minute you think you have got it you have lost it sir edward hulse ,NOT,NONE,hasoc_2020_en_2098
1126921605769306114,you are such an amazing artist ,NOT,NONE,hasoc_2020_en_2707
1123574169474441217,rt bet ko talaga si dawn she does not have any filter but she speaks facts she not bias and sees the situation in rationa ,NOT,NONE,hasoc_2020_en_2494
1123659888478031872,rt cold fucking slaw ,HOF,PRFN,hasoc_2020_en_5149
1126904782428491783,well the guy post pic showing them off he asking to get comment like that ,NOT,NONE,hasoc_2020_en_1323
1127047636194922497,rt you look like your soul is drained please go get you some rest i love you ,HOF,PRFN,hasoc_2020_en_523
1126856816330067970,90 people found shelter from the sun at multnomahcounty yesterday ,NOT,NONE,hasoc_2020_en_5047
1123715471411486726,karma is bitch tears of joy tears of joy tears of joy tears of joy messi messi messi party popper party popper party popper party popper ,HOF,PRFN,hasoc_2020_en_3471
1130306132281581568,i just basically signed my life away with documents for this damn house that not even mine yet grinning with sweat ,NOT,NONE,hasoc_2020_en_4271
1126848004118458375,fuck ,HOF,PRFN,hasoc_2020_en_1850
1123612190857150464,rt i have been listening carefully to my republican colleagues amp it seems they are going to coordinate lock h ,NOT,NONE,hasoc_2020_en_788
1126947807569567744,omg shut the fuck up itsrally nobody cares about what you tweet ,HOF,OFFN,hasoc_2020_en_2015
1126795986372825088,rt 2016 brexit will improve your lives 2019 it wo not be as bad as that time that 450 000 of us fucking died ,HOF,HATE,hasoc_2020_en_5342
1123589692618878976,been getting showers and gusty winds off and on for the past few days ,NOT,NONE,hasoc_2020_en_1272
1126808992900993024,i think my earphones are alive it tangled itself complicatedly in such tangle that not even plausible unless with the use of two hands ,NOT,NONE,hasoc_2020_en_104
1130327930083729408,rt she beauty she grace she will punch you in the face bnha oc detailed as you ,NOT,NONE,hasoc_2020_en_3027
1130321164662976512,rt suck amp fuck left or right ,HOF,PRFN,hasoc_2020_en_3702
1127066363758034945,when everything clicks kd brings them to higher level just like they do for him but he is such an impossible pl ,HOF,NONE,hasoc_2020_en_1642
1130225496770269184,rt my campaign for president was conclusively spied on nothing like this has ever happened in american politics reall ,NOT,NONE,hasoc_2020_en_2401
1123628900981121025,rt you are staffing firm you put this ad up and you are professional staffing consultancy so here what hap ,NOT,NONE,hasoc_2020_en_2045
1123769758292299776,if you re against abortion then don abort let people do what the fuck they want you can stop them give up ,HOF,PRFN,hasoc_2020_en_2075
1127078112020320257,she been nothing but nice and everybody is so fucking mean to her ,HOF,PRFN,hasoc_2020_en_3187
1130322318104752128,rt rolandscahill you think you guys are unsatisfied tonight after the game of thrones finale now think how unsat ,NOT,NONE,hasoc_2020_en_4201
1126918615209521154,i met some amazing ass people this school year i hate to see it all end ,HOF,PRFN,hasoc_2020_en_3170
1127044981217120256,damn feels bro loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_371
1130305880593846272,i thought it was ok lot of wasted time at the end we get it arya on the boat don need 4 shot ,NOT,NONE,hasoc_2020_en_4351
1130341494433312768,personal fuck you to anyone who has been inconsistent and has hurt the loml all ain shit and i really can stand any of you ,HOF,PRFN,hasoc_2020_en_3952
1126952345798094848,full offense but people that make video games almost never understand what is enjoyable about video games ,HOF,HATE,hasoc_2020_en_5002
1123537171519082497,rt this is so cute 1the9 fs nims editing skills be like gt gt gt gt gt gt gt ,NOT,NONE,hasoc_2020_en_4082
1123773117929873408,when you invite jesus into your life he provides exactly what you need and who you need to walk it out trusttheprocess ,NOT,NONE,hasoc_2020_en_3688
1123542305347198976,not following this whole case but wtf is this ali zafar is such small guy ,HOF,PRFN,hasoc_2020_en_772
1123710224332931078,rt no shit ,HOF,PRFN,hasoc_2020_en_2161
1123696257275518976,rt how many retweets do i need to get for you to get me this hoodie ,NOT,NONE,hasoc_2020_en_4950
1123687033996759040,rt rep jerry nadler i think there are great difficulties for the attorney general at this point besides the fact that he clea ,NOT,NONE,hasoc_2020_en_4884
1126809609438502913,go uste ,NOT,NONE,hasoc_2020_en_4728
1123745930442878977,who in bed with russia we know you dems are evil hillary sold our uranium to ,HOF,HATE,hasoc_2020_en_2027
1123764188231421952,rt friendly ass ,HOF,PRFN,hasoc_2020_en_1639
1123710660519636992,are you parent carer of the school who works in joinery and can spare little time to help us improve our outdoo ,NOT,NONE,hasoc_2020_en_3577
1126880967170363392,you done lost his rabbit ass mind loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_1821
1123659745863327745,rt what the actual fuck ,HOF,PRFN,hasoc_2020_en_1306
1130224339142545408,but then i am christian so you thought oh she just christmas ,NOT,NONE,hasoc_2020_en_2742
1126812411246338048,but you miss out on the late night entertainment i ve booked some tickets already but will no doubt spend fortune on more ,NOT,NONE,hasoc_2020_en_3848
1130319520495820800,rt due to personal reasons i won be giving fuck ever again ,HOF,PRFN,hasoc_2020_en_3006
1127079475152211968,damn right i just want petey to come in with flow so they can be the flow bros ,NOT,NONE,hasoc_2020_en_431
1123817590114144258,rt get to know them as person before you shoot your shot go talk over lunch or something go out to the park make dinne ,NOT,NONE,hasoc_2020_en_4223
1123506095937474560,staying away from toxic people who only want to use me when they are in need ,NOT,NONE,hasoc_2020_en_1229
1126860058552352768,rt jk when i tell him he not allowed sixth banana milk ,NOT,NONE,hasoc_2020_en_3612
1123721527978004480,rt these gay white rappers and pop stars get all this attention just to shit on indie artists of color and claim we gotta wor ,HOF,HATE,hasoc_2020_en_3599
1130160594101907457,rt saw this in bathroom stall at concert i went to tonight and it is all i can think about ,NOT,NONE,hasoc_2020_en_4376
1123587725490364422,rt here what i don understand why are people just ok with lying under oath ,NOT,NONE,hasoc_2020_en_5128
1123551276967628802,rt i remember when trump took over america and people were wildin out like omg we are doooomed all i kept saying was ,NOT,NONE,hasoc_2020_en_4037
1130131460474560512,lol fake as fuck ,HOF,PRFN,hasoc_2020_en_1530
1123592083376357378,few hours ago i saw this image and it waz grey and blue now it pink and white the fuck ,HOF,PRFN,hasoc_2020_en_977
1130297768818429952,bran og why did you think i here baba don see everything gotfinale ,HOF,NONE,hasoc_2020_en_4416
1130315414272135168,rt females get beat by nigga amp go back fuck you see in him rematch ,HOF,PRFN,hasoc_2020_en_1632
1123601965148254208,feinstein liar old bag should not be in the senate she crooked chinese spying for 20 ,HOF,OFFN,hasoc_2020_en_2407
1126932611601846272,rt fuck you bullies fuck you haters love always wins ,HOF,PRFN,hasoc_2020_en_1797
1130272506521300994,rt stop lurking on my twitter bitch fuck you ,HOF,OFFN,hasoc_2020_en_1692
1123501268289380352,rt psychological study found that people who are generally too nice are also the ones to get hurt the most ,NOT,NONE,hasoc_2020_en_4958
1130001676138557440,rt all better tell iggy culture vulture ass to unlike that video of foxy we ain forget about her lil mess of frees ,HOF,PRFN,hasoc_2020_en_1952
1127087792469598210,jesus did not scare the children he invited them suffer the little children to come unto me ,NOT,NONE,hasoc_2020_en_516
1126995731699597312,rt i ve been health visitor for 23 years and i think video interactive guidance is an absolutely fantastic tool these p ,NOT,NONE,hasoc_2020_en_1126
1130348859631185920,rt i do not need 12 i need 12k ,NOT,NONE,hasoc_2020_en_794
1126912311191580672,lmfao you re loser ,HOF,OFFN,hasoc_2020_en_792
1123543605577224193,rt two oil majors company shell and total declare force majeure on bonny light reuters said bonny light exports had bee ,NOT,NONE,hasoc_2020_en_1852
1127015323285241856,rt calls on house leadership to remove ilhan omar from the house foreign affairs committee i agree out of the abundanc ,NOT,NONE,hasoc_2020_en_2675
1123570549786140673,rt if president trump designates the muslim brotherhood as terrorist org it will be the biggest hit to the global islamist ,NOT,NONE,hasoc_2020_en_2509
1130093409757278208,rt don nobody wanna see that shit ,HOF,PRFN,hasoc_2020_en_1412
1130352210905186304,rt thanksgiving when the people who want to force their ideas of progress and government on the inhabitants of the great pl ,NOT,NONE,hasoc_2020_en_111
1123671909361684489,i do give fuck i hate myself for that ,HOF,PRFN,hasoc_2020_en_1612
1123566506506276864,hehehe you are welcome ,NOT,NONE,hasoc_2020_en_1275
1127033585310011394,me i smell weed you re like drug dog ,HOF,OFFN,hasoc_2020_en_2769
1130059364570738689,fuck le 17 bah ,HOF,PRFN,hasoc_2020_en_45
1123809339926618117,rt raise your hand if you think president trump nominating william barr for attorney general is now one of the best decisio ,NOT,NONE,hasoc_2020_en_5040
1127090569124118528,cause you are my fella my guy hand me your stella and fly ,NOT,NONE,hasoc_2020_en_4394
1123580729366011904,rt everything you re going through right now is temporary hang in there things will get better ,NOT,NONE,hasoc_2020_en_3552
1130116159674683393,his motive is to run against trump what moron ,HOF,OFFN,hasoc_2020_en_774
1126825178694991872,do not get me wrong i understand there is on and off persona but i think those days should be gone instead you shoul ,NOT,NONE,hasoc_2020_en_3590
1126882611303870470,rt who raised these hateful ass bitches ,HOF,OFFN,hasoc_2020_en_3580
1130245616859271168,rt worst part about online shopping is getting up to get my card ,NOT,NONE,hasoc_2020_en_203
1126887283788058624,rt breaking vice president of the united states of america mike pence calls on democrats to remove embattled rep ilha ,NOT,NONE,hasoc_2020_en_2002
1126782736545587201,rt if you are on low income you might be able to get some help with paying your council tax find out if you can apply for coun ,NOT,NONE,hasoc_2020_en_3308
1123619715455291394,rt i in my you gotta prove everything you say to me phase of my life hundred points ,NOT,NONE,hasoc_2020_en_15
1130351325890277376,rt i can tell if people are madder at the got finale or madder at rupaul for eliminating ,HOF,PRFN,hasoc_2020_en_5242
1130009817290928129,rt ty give me give me hand it to me dy i will hold it ty just hand it over we are not going to places i want dy i am ,NOT,NONE,hasoc_2020_en_3289
1123505282229907456,why is this that the case why is america defending jewish racial supremacist colon ,NOT,NONE,hasoc_2020_en_1083
1130218366457790466,as in some people need deliverance ,HOF,OFFN,hasoc_2020_en_3974
1126963062249017344,you are adorable ,NOT,NONE,hasoc_2020_en_406
1126827187804475392,on god men do not understand my humor you all are lame as fuck ,HOF,HATE,hasoc_2020_en_2393
1126840043325284352,that really is perfect ass just needs my hard one rubbing on it ,HOF,PRFN,hasoc_2020_en_5345
1130312591497023488,rt fuck fancams get this to 1 million ,HOF,PRFN,hasoc_2020_en_607
1123744193988440064,rt if hulk smoked shisha and rented whips on eid this is what he look like ,HOF,PRFN,hasoc_2020_en_1264
1130239480588193792,the montlake bridge has reopened to traffic at 3 31 01 pm ,NOT,NONE,hasoc_2020_en_1493
1123555571955916806,see yall later byeeee fucking cancer cells ,HOF,PRFN,hasoc_2020_en_2091
1123656704996941824,rt ultramom because i am sick and tired of no thicc ultra whamen ,NOT,NONE,hasoc_2020_en_2951
1126740810278457350,rt after crying for 10 minuets because you do not know where your life is going and you are fucking scared of the future ,HOF,PRFN,hasoc_2020_en_1996
1130306992097173505,don cus then you re gonna make me cry in the club ,NOT,NONE,hasoc_2020_en_2586
1130236477466501120,ken fucking gets it be like ken ,HOF,PRFN,hasoc_2020_en_846
1130130931996647424,rt 9 years ago can not be tamed was released this song is everything and we all know that miley kicked disney ass with ,HOF,PRFN,hasoc_2020_en_439
1123576979666526211,she fucking super hero what the hell this is one of my favorite videos ever ,HOF,PRFN,hasoc_2020_en_4232
1126949447563468801,any person in this thread criticizing the president for this is big time asshole this is one ,HOF,PRFN,hasoc_2020_en_2815
1126892820239765504,rt need full day rest ,NOT,NONE,hasoc_2020_en_4719
1126935593785724933,rt sexyasfuck why because this is fucking sexy of course ,HOF,PRFN,hasoc_2020_en_3814
1130348364732624897,rt i fuck like i ensure i hold the bottom in the most dominant way i want them to feel my dick piercing their wal ,HOF,PRFN,hasoc_2020_en_3886
1126998235699134464,rt this liar and thief stolen valor he should be charged ,HOF,OFFN,hasoc_2020_en_666
1123753941546819584,rt girls be having finstas with 200 followers bitch that not finsta that whole ass public service announcement loudly crying face loudly crying face ,HOF,OFFN,hasoc_2020_en_3782
1123683284288978946,i going to go now tears of joy tears of joy tears of joy tears of joy tears of joy tears of joy ,NOT,NONE,hasoc_2020_en_1029
1123828864420073472,rt with all the kindness i can muster i hope these two take this as an opportunity to confront what is clearly insecurity an ,NOT,NONE,hasoc_2020_en_1558
1123708324309078017,today i found out trump retweeted person with sayori avi ,NOT,NONE,hasoc_2020_en_1413
1123521874908962816,rt bbmasachievement ariana grande fucking lit ,HOF,PRFN,hasoc_2020_en_162
1123815018997456901,rt sir nicholas winton saved 669 mostly jewish children from nazi occupied czechoslovakia on the eve of wwii through operatio ,NOT,NONE,hasoc_2020_en_634
1127037716674355200,me thinking harder and digging my hole ah is this what liu qingge feels ,HOF,OFFN,hasoc_2020_en_1768
1126905474459127808,of course it hard you are doing it all you need to get her full help i know it terrifying on ,NOT,NONE,hasoc_2020_en_3979
1123736568748027904,rt do not bring your fucking antivaxxer bullshit to the west indies we have mandatory vaccination because we are not dumb ,HOF,PRFN,hasoc_2020_en_708
1130180550629761024,2 people followed me automatically checked by ,NOT,NONE,hasoc_2020_en_1256
1126924596316393472,rt they said fuck them kids ,HOF,PRFN,hasoc_2020_en_4369
1130144190208385024,rt the older i get the finer i get the more patience i have more ass amp more money this not bad at all ,HOF,PRFN,hasoc_2020_en_3567
1130298037258084352,rt me wishing i never watched this show after the finale gameofthrones ,HOF,NONE,hasoc_2020_en_2376
1123618767538462721,do not miss out on attending destination bootcamp this 2 5 day workshop can help you learn how to work on your ,NOT,NONE,hasoc_2020_en_1310
1123720714278842370,i need liveatream ,NOT,NONE,hasoc_2020_en_2706
1126875267085901826,if you fed orange chicken to real panda it would probably die ,NOT,NONE,hasoc_2020_en_4116
1126850088704401408,rt notifying the ancestors they about to fuck it up ,HOF,PRFN,hasoc_2020_en_4030
1130232564160040970,rt have you ever been through something you thought you would never make it through yet you lived to tell the story ,NOT,NONE,hasoc_2020_en_2813
1126861933414617090,rt soyeon didn think she was good at dissing ppl but even tho that was weak spot for her she wrote her disses in such ,NOT,NONE,hasoc_2020_en_190
1130078461236862976,i only slept at 9 am because i took long ass nap yesterday now my eyes are painful af loudly crying face ,HOF,PRFN,hasoc_2020_en_1648
1126876739299434496,vm2 is fucking done ,HOF,PRFN,hasoc_2020_en_4746
1130254366160478208,rt you got big ass mouth for little ass boy ,HOF,PRFN,hasoc_2020_en_4273
1126803443841142785,i want to walk all over you smother your face with my massive black cheeks mind fuck your brain leave you locked i ,HOF,HATE,hasoc_2020_en_35
1123762141436231682,rt more people will die it that simple harris tried to do this and was stopped wrote letter about road safety an ,NOT,NONE,hasoc_2020_en_1379
1123791107270246401,rt anyways what we have learned tonight is that kpoppies suck balls it immature to call people emo as in insult and go stan an ,HOF,PRFN,hasoc_2020_en_2000
1123499603142295553,i screaming tears of joy tears of joy duck ass hoe ,HOF,PRFN,hasoc_2020_en_1718
1126795806005239808,get more info about landlordsgas ,NOT,NONE,hasoc_2020_en_1268
1123626820597886979,rt gonna be honest here they are just going to label you weak bitch so work on being more assertive and taking up the space ,HOF,PRFN,hasoc_2020_en_419
1130156496266891264,rt stop what you re doing and watch this piece of skill live clips engvpak ,NOT,NONE,hasoc_2020_en_4808
1130286033180987392,rt i wish chris wallace would spit the marbles out of his mouth and quit mumbling like damn idiot this never trump ass wipe ,HOF,HATE,hasoc_2020_en_1291
1123652988852154368,rt barr does not answer hirono question does he think it is ok for the president to tell his wh counsel to lie says not criminal ,NOT,NONE,hasoc_2020_en_917
1123765874362605570,meen know what you want me tell you inno ,NOT,NONE,hasoc_2020_en_4576
1123584550385225729,rt excuse me is this what you are calling ugly ,NOT,NONE,hasoc_2020_en_53
1123741023098802176,rt video of nazi getting egged bitch ,HOF,OFFN,hasoc_2020_en_2094
1123733368481427456,rt fuck and i can not express this enough you p supporters amp those who voted for him ,HOF,HATE,hasoc_2020_en_1573
1123755808032997376,rt they fucking won ,HOF,PRFN,hasoc_2020_en_991
1130191195764928512,rt want to know why people like me because i open to where i ve been and i speak the truth want to know why people hate me ,NOT,NONE,hasoc_2020_en_378
1127011355494625285,rt la sold out wtf i couldnt get any wtf ,HOF,PRFN,hasoc_2020_en_2180
